product_id,product_name,category,brand,description,price,marketplace,rating,terjual,tanggal_upload
OO01562,Matras Yoga Eiger Premium,Olahraga & Outdoor,Eiger,"Matras Yoga dari Eiger, cocok untuk pemula maupun atlet profesional.",97500,Shopee,4.6,1955,2022-10-09
PR01062,Lampu LED Lion Star Terbaru,Peralatan Rumah,Lion Star,"Lampu LED dari Lion Star, bahan kuat tahan lama dan mudah dibersihkan.",229500,Shopee,4.3,16,2019-04-10
SK00596,Facial Wash Azarine Edisi Spesial,Skincare & Kecantikan,Azarine,"Facial Wash dari Azarine, membantu mengatasi jerawat dan menyamarkan noda hitam.",183000,Shopee,4.1,10445,2025-08-04
GA00787,Tempered Glass Baseus Edisi Spesial,Gadget & Aksesoris HP,Baseus,"Tempered Glass dari Baseus, desain premium ringan dan mudah dibawa kemana saja.",140000,Shopee,4.0,1692,2024-04-15
FP00057,Polo Shirt Nevada Best Seller,Fashion Pria,Nevada,"Polo Shirt dari Nevada, model slim fit kekinian cocok untuk anak muda.",223000,Tokopedia,4.0,277,2020-06-11
IB01371,Popok Bayi MamyPoko Best Seller,Ibu & Bayi,MamyPoko,"Popok Bayi dari MamyPoko, bahan hypoallergenic bebas bahan kimia berbahaya.",157500,Tokopedia,4.1,224,2024-05-04
PR01020,Toples Kedap Udara Oxone Premium,Peralatan Rumah,Oxone,"Toples Kedap Udara dari Oxone, desain minimalis hemat tempat cocok untuk rumah modern.",298000,TikTok Shop,3.8,44,2025-03-05
FP00157,Kemeja Lengan Panjang Ouval,Fashion Pria,Ouval,"Kemeja Lengan Panjang dari Ouval, jahitan rapi awet dan tidak mudah luntur.",115000,Shopee,4.6,12,2020-10-11
OO01613,Tas Ransel Gunung Nike Edisi Spesial,Olahraga & Outdoor,Nike,"Tas Ransel Gunung dari Nike, bahan berkualitas tahan lama untuk aktivitas outdoor.",593000,Tokopedia,3.8,2093,2022-07-08
OO01692,Raket Badminton Nike Premium,Olahraga & Outdoor,Nike,"Raket Badminton dari Nike, ringan nyaman dan mendukung performa saat berolahraga.",261000,Tokopedia,4.5,4456,2020-10-17
SK00727,Sunscreen SPF 50 MS Glow Terbaru,Skincare & Kecantikan,MS Glow,"Sunscreen SPF 50 dari MS Glow, membantu mengatasi jerawat dan menyamarkan noda hitam.",149500,Tokopedia,4.9,3961,2021-08-12
PR01226,Rak Serbaguna Lion Star,Peralatan Rumah,Lion Star,"Rak Serbaguna dari Lion Star, kualitas food grade aman digunakan sehari hari.",227500,Tokopedia,4.2,24518,2022-12-01
FP00142,Jaket Bomber Ouval Edisi Spesial,Fashion Pria,Ouval,"Jaket Bomber dari Ouval, desain simpel elegan untuk gaya kasual maupun formal.",105500,Tokopedia,4.3,48,2025-12-09
OO01630,Raket Badminton Mills,Olahraga & Outdoor,Mills,"Raket Badminton dari Mills, desain ergonomis anti selip aman digunakan.",510000,TikTok Shop,4.0,13,2023-11-02
SK00566,Cushion Matte Emina Original,Skincare & Kecantikan,Emina,"Cushion Matte dari Emina, membantu mengatasi jerawat dan menyamarkan noda hitam.",186000,Shopee,3.9,5231,2024-02-18
FW00480,Tunik Muslim Vanilla Hijab Premium,Fashion Wanita,Vanilla Hijab,"Tunik Muslim dari Vanilla Hijab, model korean style yang sedang tren dan kekinian.",214500,Shopee,4.8,4763,2025-10-21
FW00437,Tunik Muslim Nona Best Seller,Fashion Wanita,Nona,"Tunik Muslim dari Nona, bahan adem jatuh dan nyaman untuk aktivitas seharian.",194000,Tokopedia,4.6,50,2023-12-18
FW00426,Atasan Crop Elzatta Best Seller,Fashion Wanita,Elzatta,"Atasan Crop dari Elzatta, warna pastel lembut mudah dipadupadankan.",210000,Tokopedia,4.4,5140,2024-05-27
SK00605,Masker Wajah Emina Premium,Skincare & Kecantikan,Emina,"Masker Wajah dari Emina, tekstur ringan cepat meresap tidak lengket di kulit.",157000,Tokopedia,4.9,4224,2025-05-06
MM01830,Madu Murni Madurasa Terbaru,Makanan & Minuman,Madurasa,"Madu Murni dari Madurasa, tanpa pengawet berbahaya aman dikonsumsi keluarga.",69500,Shopee,4.3,31,2019-05-04
SK00732,Lip Tint Somethinc Best Seller,Skincare & Kecantikan,Somethinc,"Lip Tint dari Somethinc, mencerahkan dan melembapkan kulit wajah secara efektif.",80500,Shopee,4.0,210,2022-03-10
IB01287,Gendongan Bayi Sleek Edisi Spesial,Ibu & Bayi,Sleek,"Gendongan Bayi dari Sleek, bahan hypoallergenic bebas bahan kimia berbahaya.",246500,Tokopedia,5.0,27266,2021-01-23
MM01842,Snack Rumput Laut Dua Kelinci Best Seller,Makanan & Minuman,Dua Kelinci,"Snack Rumput Laut dari Dua Kelinci, tanpa pengawet berbahaya aman dikonsumsi keluarga.",90000,Shopee,4.3,4830,2024-09-09
IB01313,Popok Bayi Sweety Original,Ibu & Bayi,Sweety,"Popok Bayi dari Sweety, daya serap tinggi membuat bayi nyaman sepanjang hari.",194000,TikTok Shop,4.7,28068,2019-12-06
PR01190,Wadah Bumbu Oxone Edisi Spesial,Peralatan Rumah,Oxone,"Wadah Bumbu dari Oxone, desain minimalis hemat tempat cocok untuk rumah modern.",191500,Tokopedia,4.5,487,2023-04-28
GA00764,Powerbank 10000mAh Rexus Terbaru,Gadget & Aksesoris HP,Rexus,"Powerbank 10000mAh dari Rexus, pengisian cepat kcompatibel untuk semua tipe hp.",33500,Shopee,3.9,71,2021-09-02
FP00122,Sweater Rajut Emba Premium,Fashion Pria,Emba,"Sweater Rajut dari Emba, bahan katun premium adem nyaman dipakai harian.",70500,Tokopedia,4.1,15067,2022-10-01
IB01301,Selimut Bayi Libby Original,Ibu & Bayi,Libby,"Selimut Bayi dari Libby, daya serap tinggi membuat bayi nyaman sepanjang hari.",170500,TikTok Shop,4.1,232,2020-10-26
SK00519,Cushion Matte Avoskin Premium,Skincare & Kecantikan,Avoskin,"Cushion Matte dari Avoskin, aman untuk kulit sensitif dan sudah bpom terdaftar.",76500,Shopee,4.6,1584,2023-08-19
FP00164,Celana Chino Ouval,Fashion Pria,Ouval,"Celana Chino dari Ouval, desain simpel elegan untuk gaya kasual maupun formal.",232500,Shopee,4.5,24918,2023-01-23
IB01380,Sepatu Prewalker MamyPoko Edisi Spesial,Ibu & Bayi,MamyPoko,"Sepatu Prewalker dari MamyPoko, bahan hypoallergenic bebas bahan kimia berbahaya.",141000,Shopee,4.1,9,2022-06-04
MM01801,Cokelat Batang Madurasa Best Seller,Makanan & Minuman,Madurasa,"Cokelat Batang dari Madurasa, kualitas premium dengan cita rasa khas nusantara.",65000,TikTok Shop,3.8,11,2021-06-18
SK00703,Cushion Matte Avoskin Terbaru,Skincare & Kecantikan,Avoskin,"Cushion Matte dari Avoskin, mencerahkan dan melembapkan kulit wajah secara efektif.",96000,TikTok Shop,4.2,328,2023-03-11
FP00095,Polo Shirt Emba Original,Fashion Pria,Emba,"Polo Shirt dari Emba, desain simpel elegan untuk gaya kasual maupun formal.",144500,Tokopedia,4.3,370,2023-05-28
FW00375,Outer Blazer Elzatta Best Seller,Fashion Wanita,Elzatta,"Outer Blazer dari Elzatta, model korean style yang sedang tren dan kekinian.",230000,TikTok Shop,4.5,10821,2025-07-15
FW00368,Tunik Muslim Colorbox Best Seller,Fashion Wanita,Colorbox,"Tunik Muslim dari Colorbox, model korean style yang sedang tren dan kekinian.",93000,Tokopedia,4.5,77,2019-03-05
MM01787,Madu Murni Silverqueen Best Seller,Makanan & Minuman,Silverqueen,"Madu Murni dari Silverqueen, rasa gurih dan enak dibuat dari bahan pilihan.",32500,TikTok Shop,4.2,1,2025-01-21
IB01330,Popok Bayi Sleek,Ibu & Bayi,Sleek,"Popok Bayi dari Sleek, lembut dan aman untuk kulit sensitif bayi.",35500,TikTok Shop,4.3,13762,2025-10-05
OO01615,Jersey Olahraga Specs Edisi Spesial,Olahraga & Outdoor,Specs,"Jersey Olahraga dari Specs, cocok untuk pemula maupun atlet profesional.",381500,Shopee,4.8,27514,2019-03-02
MM01854,Sereal Sarapan Kapal Api Premium,Makanan & Minuman,Kapal Api,"Sereal Sarapan dari Kapal Api, tanpa pengawet berbahaya aman dikonsumsi keluarga.",141000,TikTok Shop,4.5,75,2019-08-16
OO01684,Dumbbell Set Eiger Original,Olahraga & Outdoor,Eiger,"Dumbbell Set dari Eiger, ringan nyaman dan mendukung performa saat berolahraga.",281000,Shopee,3.9,1146,2024-12-02
MM01912,Abon Sapi Kobe,Makanan & Minuman,Kobe,"Abon Sapi dari Kobe, kemasan praktis cocok untuk stok camilan di rumah.",90000,Shopee,4.6,105,2020-08-11
IB01373,Botol Susu Anti Kolik Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Botol Susu Anti Kolik dari Mothercare, desain lucu dengan kualitas premium terpercaya.",95500,Shopee,3.9,18136,2019-02-17
FW00377,Rok Plisket Elzatta Original,Fashion Wanita,Elzatta,"Rok Plisket dari Elzatta, warna pastel lembut mudah dipadupadankan.",350500,Tokopedia,4.4,373,2019-04-03
MM01938,Keripik Singkong Kapal Api Original,Makanan & Minuman,Kapal Api,"Keripik Singkong dari Kapal Api, kualitas premium dengan cita rasa khas nusantara.",195000,Tokopedia,4.2,38,2019-09-05
FW00289,Celana Kulot Colorbox Original,Fashion Wanita,Colorbox,"Celana Kulot dari Colorbox, model korean style yang sedang tren dan kekinian.",303500,Shopee,4.7,24,2023-01-11
FP00235,Polo Shirt Ouval Edisi Spesial,Fashion Pria,Ouval,"Polo Shirt dari Ouval, jahitan rapi awet dan tidak mudah luntur.",82000,Tokopedia,4.9,14,2024-03-28
MM01812,Cokelat Batang Dua Kelinci,Makanan & Minuman,Dua Kelinci,"Cokelat Batang dari Dua Kelinci, tanpa pengawet berbahaya aman dikonsumsi keluarga.",193000,Shopee,3.9,13425,2024-11-03
OO01728,Dumbbell Set Consina Edisi Spesial,Olahraga & Outdoor,Consina,"Dumbbell Set dari Consina, desain ergonomis anti selip aman digunakan.",248500,TikTok Shop,4.1,33,2025-01-24
FW00263,Blouse Korea Berrybenka Edisi Spesial,Fashion Wanita,Berrybenka,"Blouse Korea dari Berrybenka, desain feminim elegan cocok untuk kerja maupun jalan.",109000,Shopee,4.8,8088,2022-01-20
MM01909,Abon Sapi Nabati Best Seller,Makanan & Minuman,Nabati,"Abon Sapi dari Nabati, kemasan praktis cocok untuk stok camilan di rumah.",133000,TikTok Shop,4.5,1,2021-12-22
FW00348,Dress Casual Nona Premium,Fashion Wanita,Nona,"Dress Casual dari Nona, model korean style yang sedang tren dan kekinian.",140000,TikTok Shop,4.1,5877,2019-11-28
GA00791,Smartwatch JETE Terbaru,Gadget & Aksesoris HP,JETE,"Smartwatch dari JETE, suara jernih bass mantap cocok untuk gaming dan musik.",433500,TikTok Shop,5.0,26390,2022-09-06
FW00330,Cardigan Rajut Elzatta Best Seller,Fashion Wanita,Elzatta,"Cardigan Rajut dari Elzatta, model korean style yang sedang tren dan kekinian.",345500,Tokopedia,4.2,46,2023-12-23
SK00572,Micellar Water Avoskin Original,Skincare & Kecantikan,Avoskin,"Micellar Water dari Avoskin, aman untuk kulit sensitif dan sudah bpom terdaftar.",97000,Shopee,3.9,364,2020-03-24
FP00081,Sweater Rajut Erigo Terbaru,Fashion Pria,Erigo,"Sweater Rajut dari Erigo, desain simpel elegan untuk gaya kasual maupun formal.",185000,Shopee,4.6,3,2019-02-08
PR01206,Gantungan Baju Oxone,Peralatan Rumah,Oxone,"Gantungan Baju dari Oxone, kualitas food grade aman digunakan sehari hari.",349500,Tokopedia,5.0,16,2020-08-28
OO01687,Raket Badminton Eiger Best Seller,Olahraga & Outdoor,Eiger,"Raket Badminton dari Eiger, bahan berkualitas tahan lama untuk aktivitas outdoor.",265000,Shopee,4.6,1340,2025-03-21
SK00538,Toner Hydrating Wardah Original,Skincare & Kecantikan,Wardah,"Toner Hydrating dari Wardah, mencerahkan dan melembapkan kulit wajah secara efektif.",81500,Shopee,4.3,364,2021-04-10
FP00195,Celana Jeans Greenlight,Fashion Pria,Greenlight,"Celana Jeans dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",142500,TikTok Shop,4.1,28186,2019-04-05
GA00814,Headset Gaming Hippo Best Seller,Gadget & Aksesoris HP,Hippo,"Headset Gaming dari Hippo, kualitas original bergaransi resmi dan awet.",466500,TikTok Shop,4.2,14,2025-03-14
FP00167,Sweater Rajut Wrangler Original,Fashion Pria,Wrangler,"Sweater Rajut dari Wrangler, jahitan rapi awet dan tidak mudah luntur.",305000,TikTok Shop,4.7,450,2025-06-08
PR01109,Tempat Sampah Napolly Terbaru,Peralatan Rumah,Napolly,"Tempat Sampah dari Napolly, kualitas food grade aman digunakan sehari hari.",268500,Tokopedia,4.7,235,2022-08-23
MM01847,Madu Murni Sasa Edisi Spesial,Makanan & Minuman,Sasa,"Madu Murni dari Sasa, rasa gurih dan enak dibuat dari bahan pilihan.",77000,TikTok Shop,4.7,4980,2024-02-21
IB01472,Sepatu Prewalker Pigeon Original,Ibu & Bayi,Pigeon,"Sepatu Prewalker dari Pigeon, bahan hypoallergenic bebas bahan kimia berbahaya.",256500,TikTok Shop,4.3,22216,2023-06-04
FW00424,Tunik Muslim Pomelo,Fashion Wanita,Pomelo,"Tunik Muslim dari Pomelo, warna pastel lembut mudah dipadupadankan.",340000,TikTok Shop,5.0,13924,2020-12-03
IB01470,Botol Susu Anti Kolik Pigeon,Ibu & Bayi,Pigeon,"Botol Susu Anti Kolik dari Pigeon, desain lucu dengan kualitas premium terpercaya.",123500,TikTok Shop,4.7,165,2021-12-04
IB01485,Sepatu Prewalker Pigeon Edisi Spesial,Ibu & Bayi,Pigeon,"Sepatu Prewalker dari Pigeon, desain lucu dengan kualitas premium terpercaya.",134500,TikTok Shop,4.5,29574,2020-06-28
PR01012,Toples Kedap Udara Claris Edisi Spesial,Peralatan Rumah,Claris,"Toples Kedap Udara dari Claris, bahan kuat tahan lama dan mudah dibersihkan.",206500,TikTok Shop,4.7,14359,2022-07-27
FW00463,Midi Dress Zara Basic Premium,Fashion Wanita,Zara Basic,"Midi Dress dari Zara Basic, model korean style yang sedang tren dan kekinian.",214000,Shopee,4.7,34,2025-01-17
IB01397,Mainan Edukasi Libby Premium,Ibu & Bayi,Libby,"Mainan Edukasi dari Libby, bahan hypoallergenic bebas bahan kimia berbahaya.",99000,Shopee,4.7,3612,2023-04-10
OO01678,Sepatu Running Adidas Original,Olahraga & Outdoor,Adidas,"Sepatu Running dari Adidas, ringan nyaman dan mendukung performa saat berolahraga.",306500,TikTok Shop,4.8,26640,2025-10-04
PR01230,Toples Kedap Udara Technoplast Edisi Spesial,Peralatan Rumah,Technoplast,"Toples Kedap Udara dari Technoplast, desain minimalis hemat tempat cocok untuk rumah modern.",98000,TikTok Shop,3.9,33,2022-11-04
GA00777,Smartwatch Robot,Gadget & Aksesoris HP,Robot,"Smartwatch dari Robot, kualitas original bergaransi resmi dan awet.",480500,Shopee,4.4,4424,2024-07-21
IB01269,Popok Bayi Sweety Original,Ibu & Bayi,Sweety,"Popok Bayi dari Sweety, bahan hypoallergenic bebas bahan kimia berbahaya.",73000,Shopee,4.3,118,2022-03-03
FW00300,Cardigan Rajut The Executive,Fashion Wanita,The Executive,"Cardigan Rajut dari The Executive, model korean style yang sedang tren dan kekinian.",94000,TikTok Shop,4.9,16779,2025-07-15
GA00759,Charger Fast Charging JETE Premium,Gadget & Aksesoris HP,JETE,"Charger Fast Charging dari JETE, kualitas original bergaransi resmi dan awet.",232500,Tokopedia,3.8,12,2024-05-22
OO01666,Skipping Rope Nike Terbaru,Olahraga & Outdoor,Nike,"Skipping Rope dari Nike, desain ergonomis anti selip aman digunakan.",221000,Tokopedia,4.4,24673,2025-04-18
FP00059,Sweater Rajut Wrangler,Fashion Pria,Wrangler,"Sweater Rajut dari Wrangler, model slim fit kekinian cocok untuk anak muda.",246500,Tokopedia,4.6,249,2024-10-09
OO01575,Sepatu Running Consina Terbaru,Olahraga & Outdoor,Consina,"Sepatu Running dari Consina, desain ergonomis anti selip aman digunakan.",293000,Shopee,4.4,366,2021-05-08
OO01584,Jersey Olahraga Eiger Best Seller,Olahraga & Outdoor,Eiger,"Jersey Olahraga dari Eiger, ringan nyaman dan mendukung performa saat berolahraga.",462500,TikTok Shop,4.9,25652,2020-07-06
GA00803,Softcase Anti Crack Hippo Best Seller,Gadget & Aksesoris HP,Hippo,"Softcase Anti Crack dari Hippo, suara jernih bass mantap cocok untuk gaming dan musik.",188000,Tokopedia,4.5,307,2023-09-03
PR01025,Rak Serbaguna Lion Star Original,Peralatan Rumah,Lion Star,"Rak Serbaguna dari Lion Star, bahan kuat tahan lama dan mudah dibersihkan.",168500,Shopee,4.9,2851,2023-03-16
FW00355,Dress Casual Berrybenka Original,Fashion Wanita,Berrybenka,"Dress Casual dari Berrybenka, desain feminim elegan cocok untuk kerja maupun jalan.",280000,TikTok Shop,4.7,4252,2020-08-15
FW00264,Blouse Korea Zara Basic Terbaru,Fashion Wanita,Zara Basic,"Blouse Korea dari Zara Basic, bahan adem jatuh dan nyaman untuk aktivitas seharian.",324500,Tokopedia,4.8,11190,2020-09-03
IB01431,Selimut Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Selimut Bayi dari Mothercare, lembut dan aman untuk kulit sensitif bayi.",278000,TikTok Shop,4.5,2075,2020-04-11
FW00418,Dress Casual Vanilla Hijab,Fashion Wanita,Vanilla Hijab,"Dress Casual dari Vanilla Hijab, warna pastel lembut mudah dipadupadankan.",310000,Shopee,4.3,6089,2019-06-20
OO01521,Sepatu Running Ortuseight Original,Olahraga & Outdoor,Ortuseight,"Sepatu Running dari Ortuseight, desain ergonomis anti selip aman digunakan.",452000,Shopee,3.9,1171,2025-03-05
OO01588,Raket Badminton Nike Best Seller,Olahraga & Outdoor,Nike,"Raket Badminton dari Nike, desain ergonomis anti selip aman digunakan.",205000,Tokopedia,4.4,3064,2020-09-12
FP00110,Celana Cargo Cardinal Edisi Spesial,Fashion Pria,Cardinal,"Celana Cargo dari Cardinal, jahitan rapi awet dan tidak mudah luntur.",82500,Shopee,4.6,15771,2022-08-14
GA00898,Kepala Charger Robot Terbaru,Gadget & Aksesoris HP,Robot,"Kepala Charger dari Robot, kualitas original bergaransi resmi dan awet.",235500,Shopee,4.3,27606,2019-01-24
IB01356,Baju Bayi Newborn Cussons Baby Best Seller,Ibu & Bayi,Cussons Baby,"Baju Bayi Newborn dari Cussons Baby, desain lucu dengan kualitas premium terpercaya.",68000,Tokopedia,5.0,445,2019-04-06
FP00056,Celana Chino Cardinal,Fashion Pria,Cardinal,"Celana Chino dari Cardinal, jahitan rapi awet dan tidak mudah luntur.",228000,Shopee,4.8,2912,2020-07-18
IB01277,Baju Bayi Newborn Mothercare Best Seller,Ibu & Bayi,Mothercare,"Baju Bayi Newborn dari Mothercare, desain lucu dengan kualitas premium terpercaya.",97000,TikTok Shop,4.0,4438,2019-11-17
PR01238,Gantungan Baju Claris Original,Peralatan Rumah,Claris,"Gantungan Baju dari Claris, desain minimalis hemat tempat cocok untuk rumah modern.",247000,Tokopedia,4.2,123,2019-01-02
FW00409,Blouse Korea The Executive Premium,Fashion Wanita,The Executive,"Blouse Korea dari The Executive, desain feminim elegan cocok untuk kerja maupun jalan.",320500,Tokopedia,4.5,39,2020-04-09
IB01383,Gendongan Bayi Mothercare Edisi Spesial,Ibu & Bayi,Mothercare,"Gendongan Bayi dari Mothercare, bahan hypoallergenic bebas bahan kimia berbahaya.",193500,Tokopedia,5.0,140,2020-10-11
GA00878,Softcase Anti Crack Baseus Best Seller,Gadget & Aksesoris HP,Baseus,"Softcase Anti Crack dari Baseus, desain premium ringan dan mudah dibawa kemana saja.",76000,Tokopedia,3.9,149,2021-09-26
FP00154,Jaket Bomber Wrangler Premium,Fashion Pria,Wrangler,"Jaket Bomber dari Wrangler, model slim fit kekinian cocok untuk anak muda.",203000,TikTok Shop,4.7,310,2024-02-14
MM01835,Madu Murni Madurasa,Makanan & Minuman,Madurasa,"Madu Murni dari Madurasa, kemasan praktis cocok untuk stok camilan di rumah.",51500,Tokopedia,3.9,2180,2020-10-14
SK00623,Facial Wash MS Glow,Skincare & Kecantikan,MS Glow,"Facial Wash dari MS Glow, tekstur ringan cepat meresap tidak lengket di kulit.",159000,Tokopedia,5.0,1369,2025-07-16
OO01736,Dumbbell Set Specs,Olahraga & Outdoor,Specs,"Dumbbell Set dari Specs, bahan berkualitas tahan lama untuk aktivitas outdoor.",61000,Shopee,3.9,455,2025-08-18
SK00631,Cushion Matte Azarine,Skincare & Kecantikan,Azarine,"Cushion Matte dari Azarine, aman untuk kulit sensitif dan sudah bpom terdaftar.",195000,TikTok Shop,4.5,24431,2025-07-20
IB01255,Sabun Bayi Sleek Original,Ibu & Bayi,Sleek,"Sabun Bayi dari Sleek, bahan hypoallergenic bebas bahan kimia berbahaya.",99000,TikTok Shop,4.4,28410,2020-05-07
FP00165,Celana Chino Greenlight Terbaru,Fashion Pria,Greenlight,"Celana Chino dari Greenlight, jahitan rapi awet dan tidak mudah luntur.",336500,TikTok Shop,5.0,437,2025-11-05
OO01743,Tas Ransel Gunung Nike,Olahraga & Outdoor,Nike,"Tas Ransel Gunung dari Nike, cocok untuk pemula maupun atlet profesional.",110500,TikTok Shop,4.0,21927,2025-01-10
MM01951,Cokelat Batang Madurasa Edisi Spesial,Makanan & Minuman,Madurasa,"Cokelat Batang dari Madurasa, kemasan praktis cocok untuk stok camilan di rumah.",162500,TikTok Shop,4.4,917,2019-09-07
FP00226,Hoodie Erigo Best Seller,Fashion Pria,Erigo,"Hoodie dari Erigo, jahitan rapi awet dan tidak mudah luntur.",309500,TikTok Shop,4.3,34,2025-01-10
IB01270,Tisu Basah Sleek Original,Ibu & Bayi,Sleek,"Tisu Basah dari Sleek, bahan hypoallergenic bebas bahan kimia berbahaya.",201000,Shopee,4.4,9865,2023-10-09
OO01556,Botol Minum Sport League Best Seller,Olahraga & Outdoor,League,"Botol Minum Sport dari League, bahan berkualitas tahan lama untuk aktivitas outdoor.",508000,Tokopedia,4.4,27175,2022-05-09
IB01433,Gendongan Bayi MamyPoko Edisi Spesial,Ibu & Bayi,MamyPoko,"Gendongan Bayi dari MamyPoko, desain lucu dengan kualitas premium terpercaya.",186500,Tokopedia,4.5,24,2021-08-20
SK00712,Eye Cream Skintific Premium,Skincare & Kecantikan,Skintific,"Eye Cream dari Skintific, membantu mengatasi jerawat dan menyamarkan noda hitam.",211500,TikTok Shop,4.0,4551,2023-02-21
SK00513,Micellar Water Azarine Original,Skincare & Kecantikan,Azarine,"Micellar Water dari Azarine, tekstur ringan cepat meresap tidak lengket di kulit.",238000,Tokopedia,4.7,21213,2025-02-01
